OMRÅDE;ALDER;CIVILSTAND;TID;INDHOLD
Region Syddanmark;108 år;Gift/separeret;2022K1;0
Region Syddanmark;108 år;Ugift;2022K1;0
Region Syddanmark;109 år;Fraskilt;2022K1;0
Region Syddanmark;109 år;Gift/separeret;2022K1;0
Region Syddanmark;109 år;Ugift;2022K1;0
Region Syddanmark;110 år;Fraskilt;2022K1;0
Region Syddanmark;110 år;Gift/separeret;2022K1;0
Region Syddanmark;110 år;Ugift;2022K1;0
Region Syddanmark;111 år;Fraskilt;2022K1;0
Region Syddanmark;111 år;Gift/separeret;2022K1;0
Region Syddanmark;111 år;Ugift;2022K1;0
Region Syddanmark;112 år;Fraskilt;2022K1;0
Region Syddanmark;112 år;Gift/separeret;2022K1;0
Region Syddanmark;112 år;Ugift;2022K1;0
Region Syddanmark;113 år;Fraskilt;2022K1;0
Region Syddanmark;113 år;Gift/separeret;2022K1;0
Region Syddanmark;113 år;Ugift;2022K1;0
Region Syddanmark;114 år;Fraskilt;2022K1;0
Region Syddanmark;114 år;Gift/separeret;2022K1;0
Region Syddanmark;114 år;Ugift;2022K1;0
Region Syddanmark;115 år;Fraskilt;2022K1;0
Region Syddanmark;115 år;Gift/separeret;2022K1;0
Region Syddanmark;115 år;Ugift;2022K1;0
Region Syddanmark;116 år;Fraskilt;2022K1;0
Region Syddanmark;116 år;Gift/separeret;2022K1;0
Region Syddanmark;116 år;Ugift;2022K1;0
Region Syddanmark;117 år;Fraskilt;2022K1;0
Region Syddanmark;117 år;Gift/separeret;2022K1;0
Region Syddanmark;117 år;Ugift;2022K1;0
Region Syddanmark;118 år;Fraskilt;2022K1;0
Region Syddanmark;118 år;Gift/separeret;2022K1;0
Region Syddanmark;118 år;Ugift;2022K1;0
Region Syddanmark;119 år;Fraskilt;2022K1;0
Region Syddanmark;119 år;Gift/separeret;2022K1;0
Region Syddanmark;119 år;Ugift;2022K1;0
Region Syddanmark;120 år;Fraskilt;2022K1;0
Region Syddanmark;120 år;Gift/separeret;2022K1;0
Region Syddanmark;120 år;Ugift;2022K1;0
Region Syddanmark;121 år;Fraskilt;2022K1;0
Region Syddanmark;121 år;Gift/separeret;2022K1;0
Region Syddanmark;121 år;Ugift;2022K1;0
Region Syddanmark;122 år;Fraskilt;2022K1;0
Region Syddanmark;122 år;Gift/separeret;2022K1;0
Region Syddanmark;122 år;Ugift;2022K1;0
Region Syddanmark;123 år;Fraskilt;2022K1;0
Region Syddanmark;123 år;Gift/separeret;2022K1;0
Region Syddanmark;123 år;Ugift;2022K1;0
Region Syddanmark;124 år;Fraskilt;2022K1;0
Region Syddanmark;124 år;Gift/separeret;2022K1;0
Region Syddanmark;124 år;Ugift;2022K1;0
Region Syddanmark;125 år;Fraskilt;2022K1;0
Region Syddanmark;125 år;Gift/separeret;2022K1;0
Region Syddanmark;125 år;Ugift;2022K1;0
Assens;I alt;Fraskilt;2022K1;4198
Assens;I alt;Gift/separeret;2022K1;16648
Assens;I alt;Ugift;2022K1;17760
Assens;0 år;Fraskilt;2022K1;0
Assens;0 år;Gift/separeret;2022K1;0
Assens;0 år;Ugift;2022K1;347
Assens;1 år;Fraskilt;2022K1;0
Assens;1 år;Gift/separeret;2022K1;0
Assens;1 år;Ugift;2022K1;378
Assens;2 år;Fraskilt;2022K1;0
Assens;2 år;Gift/separeret;2022K1;0
Assens;2 år;Ugift;2022K1;375
Assens;3 år;Fraskilt;2022K1;0
Assens;3 år;Gift/separeret;2022K1;0
Assens;3 år;Ugift;2022K1;435
Assens;4 år;Fraskilt;2022K1;0
Assens;4 år;Gift/separeret;2022K1;0
Assens;4 år;Ugift;2022K1;389
Assens;5 år;Fraskilt;2022K1;0
Assens;5 år;Gift/separeret;2022K1;0
Assens;5 år;Ugift;2022K1;407
Assens;6 år;Fraskilt;2022K1;0
Assens;6 år;Gift/separeret;2022K1;0
Assens;6 år;Ugift;2022K1;411
Assens;7 år;Fraskilt;2022K1;0
Assens;7 år;Gift/separeret;2022K1;0
Assens;7 år;Ugift;2022K1;377
Assens;8 år;Fraskilt;2022K1;0
Assens;8 år;Gift/separeret;2022K1;0
Assens;8 år;Ugift;2022K1;419
Assens;9 år;Fraskilt;2022K1;0
Assens;9 år;Gift/separeret;2022K1;0
Assens;9 år;Ugift;2022K1;443
Assens;10 år;Fraskilt;2022K1;0
Assens;10 år;Gift/separeret;2022K1;0
Assens;10 år;Ugift;2022K1;457
Assens;11 år;Fraskilt;2022K1;0
Assens;11 år;Gift/separeret;2022K1;0
Assens;11 år;Ugift;2022K1;455
Assens;12 år;Fraskilt;2022K1;0
Assens;12 år;Gift/separeret;2022K1;0
Assens;12 år;Ugift;2022K1;491
Assens;13 år;Fraskilt;2022K1;0
Assens;13 år;Gift/separeret;2022K1;0
Assens;13 år;Ugift;2022K1;534
Assens;14 år;Fraskilt;2022K1;0
Assens;14 år;Gift/separeret;2022K1;0
Assens;14 år;Ugift;2022K1;510
Assens;15 år;Fraskilt;2022K1;0
Assens;15 år;Gift/separeret;2022K1;0
Assens;15 år;Ugift;2022K1;532
Assens;16 år;Fraskilt;2022K1;0
Assens;16 år;Gift/separeret;2022K1;0
Assens;16 år;Ugift;2022K1;532
Assens;17 år;Fraskilt;2022K1;0
Assens;17 år;Gift/separeret;2022K1;0
Assens;17 år;Ugift;2022K1;520
Assens;18 år;Fraskilt;2022K1;0
Assens;18 år;Gift/separeret;2022K1;0
Assens;18 år;Ugift;2022K1;515
Assens;19 år;Fraskilt;2022K1;0
Assens;19 år;Gift/separeret;2022K1;1
Assens;19 år;Ugift;2022K1;467
Assens;20 år;Fraskilt;2022K1;0
Assens;20 år;Gift/separeret;2022K1;2
Assens;20 år;Ugift;2022K1;463
Assens;21 år;Fraskilt;2022K1;0
Assens;21 år;Gift/separeret;2022K1;5
Assens;21 år;Ugift;2022K1;360
Assens;22 år;Fraskilt;2022K1;2
Assens;22 år;Gift/separeret;2022K1;4
Assens;22 år;Ugift;2022K1;296
Assens;23 år;Fraskilt;2022K1;0
Assens;23 år;Gift/separeret;2022K1;5
Assens;23 år;Ugift;2022K1;239
Assens;24 år;Fraskilt;2022K1;1
Assens;24 år;Gift/separeret;2022K1;17
Assens;24 år;Ugift;2022K1;239
Assens;25 år;Fraskilt;2022K1;5
Assens;25 år;Gift/separeret;2022K1;39
Assens;25 år;Ugift;2022K1;263
Assens;26 år;Fraskilt;2022K1;6
Assens;26 år;Gift/separeret;2022K1;56
Assens;26 år;Ugift;2022K1;262
Assens;27 år;Fraskilt;2022K1;9
Assens;27 år;Gift/separeret;2022K1;67
Assens;27 år;Ugift;2022K1;293
Assens;28 år;Fraskilt;2022K1;10
Assens;28 år;Gift/separeret;2022K1;93
Assens;28 år;Ugift;2022K1;266
Assens;29 år;Fraskilt;2022K1;17
Assens;29 år;Gift/separeret;2022K1;124
Assens;29 år;Ugift;2022K1;251
Assens;30 år;Fraskilt;2022K1;18
Assens;30 år;Gift/separeret;2022K1;138
Assens;30 år;Ugift;2022K1;247
Assens;31 år;Fraskilt;2022K1;16
Assens;31 år;Gift/separeret;2022K1;166
Assens;31 år;Ugift;2022K1;252
Assens;32 år;Fraskilt;2022K1;21
Assens;32 år;Gift/separeret;2022K1;157
Assens;32 år;Ugift;2022K1;242
Assens;33 år;Fraskilt;2022K1;23
Assens;33 år;Gift/separeret;2022K1;188
Assens;33 år;Ugift;2022K1;248
Assens;34 år;Fraskilt;2022K1;28
Assens;34 år;Gift/separeret;2022K1;182
Assens;34 år;Ugift;2022K1;210
Assens;35 år;Fraskilt;2022K1;24
Assens;35 år;Gift/separeret;2022K1;205
Assens;35 år;Ugift;2022K1;178
Assens;36 år;Fraskilt;2022K1;35
Assens;36 år;Gift/separeret;2022K1;186
Assens;36 år;Ugift;2022K1;186
Assens;37 år;Fraskilt;2022K1;36
Assens;37 år;Gift/separeret;2022K1;219
Assens;37 år;Ugift;2022K1;176
Assens;38 år;Fraskilt;2022K1;44
Assens;38 år;Gift/separeret;2022K1;201
Assens;38 år;Ugift;2022K1;138
Assens;39 år;Fraskilt;2022K1;44
Assens;39 år;Gift/separeret;2022K1;205
Assens;39 år;Ugift;2022K1;167
Assens;40 år;Fraskilt;2022K1;43
Assens;40 år;Gift/separeret;2022K1;217
Assens;40 år;Ugift;2022K1;152
Assens;41 år;Fraskilt;2022K1;70
Assens;41 år;Gift/separeret;2022K1;263
Assens;41 år;Ugift;2022K1;170
Assens;42 år;Fraskilt;2022K1;69
Assens;42 år;Gift/separeret;2022K1;262
Assens;42 år;Ugift;2022K1;158
Assens;43 år;Fraskilt;2022K1;80
Assens;43 år;Gift/separeret;2022K1;263
Assens;43 år;Ugift;2022K1;140
Assens;44 år;Fraskilt;2022K1;86
Assens;44 år;Gift/separeret;2022K1;263
Assens;44 år;Ugift;2022K1;135
Assens;45 år;Fraskilt;2022K1;105
Assens;45 år;Gift/separeret;2022K1;303
Assens;45 år;Ugift;2022K1;149
Assens;46 år;Fraskilt;2022K1;99
Assens;46 år;Gift/separeret;2022K1;335
Assens;46 år;Ugift;2022K1;147
Assens;47 år;Fraskilt;2022K1;98
Assens;47 år;Gift/separeret;2022K1;322
Assens;47 år;Ugift;2022K1;136
Assens;48 år;Fraskilt;2022K1;103
Assens;48 år;Gift/separeret;2022K1;337
Assens;48 år;Ugift;2022K1;144
Assens;49 år;Fraskilt;2022K1;120
Assens;49 år;Gift/separeret;2022K1;324
Assens;49 år;Ugift;2022K1;118
Assens;50 år;Fraskilt;2022K1;115
Assens;50 år;Gift/separeret;2022K1;363
Assens;50 år;Ugift;2022K1;116
Assens;51 år;Fraskilt;2022K1;114
Assens;51 år;Gift/separeret;2022K1;358
Assens;51 år;Ugift;2022K1;105
Assens;52 år;Fraskilt;2022K1;132
Assens;52 år;Gift/separeret;2022K1;366
Assens;52 år;Ugift;2022K1;119
Assens;53 år;Fraskilt;2022K1;129
Assens;53 år;Gift/separeret;2022K1;353
Assens;53 år;Ugift;2022K1;131
Assens;54 år;Fraskilt;2022K1;125
Assens;54 år;Gift/separeret;2022K1;397
Assens;54 år;Ugift;2022K1;136
Assens;55 år;Fraskilt;2022K1;118
Assens;55 år;Gift/separeret;2022K1;444
Assens;55 år;Ugift;2022K1;141
Assens;56 år;Fraskilt;2022K1;125
Assens;56 år;Gift/separeret;2022K1;449
Assens;56 år;Ugift;2022K1;135
Assens;57 år;Fraskilt;2022K1;134
Assens;57 år;Gift/separeret;2022K1;396
Assens;57 år;Ugift;2022K1;125
Assens;58 år;Fraskilt;2022K1;131
Assens;58 år;Gift/separeret;2022K1;382
Assens;58 år;Ugift;2022K1;116
Assens;59 år;Fraskilt;2022K1;106
Assens;59 år;Gift/separeret;2022K1;371
Assens;59 år;Ugift;2022K1;84
Assens;60 år;Fraskilt;2022K1;101
Assens;60 år;Gift/separeret;2022K1;372
Assens;60 år;Ugift;2022K1;96
Assens;61 år;Fraskilt;2022K1;116
Assens;61 år;Gift/separeret;2022K1;371
Assens;61 år;Ugift;2022K1;90
Assens;62 år;Fraskilt;2022K1;99
Assens;62 år;Gift/separeret;2022K1;330
Assens;62 år;Ugift;2022K1;88
Assens;63 år;Fraskilt;2022K1;90
Assens;63 år;Gift/separeret;2022K1;361
Assens;63 år;Ugift;2022K1;98
Assens;64 år;Fraskilt;2022K1;107
Assens;64 år;Gift/separeret;2022K1;328
Assens;64 år;Ugift;2022K1;93
Assens;65 år;Fraskilt;2022K1;89
Assens;65 år;Gift/separeret;2022K1;357
Assens;65 år;Ugift;2022K1;59
Assens;66 år;Fraskilt;2022K1;77
Assens;66 år;Gift/separeret;2022K1;376
Assens;66 år;Ugift;2022K1;63
Assens;67 år;Fraskilt;2022K1;76
Assens;67 år;Gift/separeret;2022K1;367
Assens;67 år;Ugift;2022K1;60
Assens;68 år;Fraskilt;2022K1;105
Assens;68 år;Gift/separeret;2022K1;327
Assens;68 år;Ugift;2022K1;59
Assens;69 år;Fraskilt;2022K1;79
Assens;69 år;Gift/separeret;2022K1;341
Assens;69 år;Ugift;2022K1;58
Assens;70 år;Fraskilt;2022K1;69
Assens;70 år;Gift/separeret;2022K1;346
Assens;70 år;Ugift;2022K1;45
Assens;71 år;Fraskilt;2022K1;74
Assens;71 år;Gift/separeret;2022K1;319
Assens;71 år;Ugift;2022K1;38
Assens;72 år;Fraskilt;2022K1;67
Assens;72 år;Gift/separeret;2022K1;364
Assens;72 år;Ugift;2022K1;36
Assens;73 år;Fraskilt;2022K1;68
Assens;73 år;Gift/separeret;2022K1;363
Assens;73 år;Ugift;2022K1;26
Assens;74 år;Fraskilt;2022K1;77
Assens;74 år;Gift/separeret;2022K1;369
Assens;74 år;Ugift;2022K1;35
Assens;75 år;Fraskilt;2022K1;81
Assens;75 år;Gift/separeret;2022K1;340
Assens;75 år;Ugift;2022K1;32
Assens;76 år;Fraskilt;2022K1;55
Assens;76 år;Gift/separeret;2022K1;307
Assens;76 år;Ugift;2022K1;27
Assens;77 år;Fraskilt;2022K1;63
Assens;77 år;Gift/separeret;2022K1;261
Assens;77 år;Ugift;2022K1;14
Assens;78 år;Fraskilt;2022K1;34
Assens;78 år;Gift/separeret;2022K1;230
Assens;78 år;Ugift;2022K1;23
Assens;79 år;Fraskilt;2022K1;37
Assens;79 år;Gift/separeret;2022K1;197
Assens;79 år;Ugift;2022K1;18
Assens;80 år;Fraskilt;2022K1;31
Assens;80 år;Gift/separeret;2022K1;181
Assens;80 år;Ugift;2022K1;10
Assens;81 år;Fraskilt;2022K1;39
Assens;81 år;Gift/separeret;2022K1;147
Assens;81 år;Ugift;2022K1;4
Assens;82 år;Fraskilt;2022K1;24
Assens;82 år;Gift/separeret;2022K1;119
Assens;82 år;Ugift;2022K1;14
Assens;83 år;Fraskilt;2022K1;15
Assens;83 år;Gift/separeret;2022K1;126
Assens;83 år;Ugift;2022K1;8
Assens;84 år;Fraskilt;2022K1;16
Assens;84 år;Gift/separeret;2022K1;97
Assens;84 år;Ugift;2022K1;5
Assens;85 år;Fraskilt;2022K1;16
Assens;85 år;Gift/separeret;2022K1;82
Assens;85 år;Ugift;2022K1;8
Assens;86 år;Fraskilt;2022K1;11
Assens;86 år;Gift/separeret;2022K1;64
Assens;86 år;Ugift;2022K1;1
Assens;87 år;Fraskilt;2022K1;10
Assens;87 år;Gift/separeret;2022K1;51
Assens;87 år;Ugift;2022K1;2
Assens;88 år;Fraskilt;2022K1;6
Assens;88 år;Gift/separeret;2022K1;27
Assens;88 år;Ugift;2022K1;9
Assens;89 år;Fraskilt;2022K1;10
Assens;89 år;Gift/separeret;2022K1;28
Assens;89 år;Ugift;2022K1;4
Assens;90 år;Fraskilt;2022K1;3
Assens;90 år;Gift/separeret;2022K1;26
Assens;90 år;Ugift;2022K1;2
Assens;91 år;Fraskilt;2022K1;6
Assens;91 år;Gift/separeret;2022K1;18
Assens;91 år;Ugift;2022K1;1
Assens;92 år;Fraskilt;2022K1;1
Assens;92 år;Gift/separeret;2022K1;14
Assens;92 år;Ugift;2022K1;1
Assens;93 år;Fraskilt;2022K1;4
Assens;93 år;Gift/separeret;2022K1;7
Assens;93 år;Ugift;2022K1;2
Assens;94 år;Fraskilt;2022K1;1
Assens;94 år;Gift/separeret;2022K1;2
Assens;94 år;Ugift;2022K1;2
Assens;95 år;Fraskilt;2022K1;0
Assens;95 år;Gift/separeret;2022K1;4
Assens;95 år;Ugift;2022K1;0
Assens;96 år;Fraskilt;2022K1;0
Assens;96 år;Gift/separeret;2022K1;1
Assens;96 år;Ugift;2022K1;1
Assens;97 år;Fraskilt;2022K1;0
Assens;97 år;Gift/separeret;2022K1;0
Assens;97 år;Ugift;2022K1;0
Assens;98 år;Fraskilt;2022K1;0
Assens;98 år;Gift/separeret;2022K1;0
Assens;98 år;Ugift;2022K1;1
Assens;99 år;Fraskilt;2022K1;0
Assens;99 år;Gift/separeret;2022K1;0
Assens;99 år;Ugift;2022K1;0
Assens;100 år;Fraskilt;2022K1;0
Assens;100 år;Gift/separeret;2022K1;0
Assens;100 år;Ugift;2022K1;0
Assens;101 år;Fraskilt;2022K1;0
Assens;101 år;Gift/separeret;2022K1;0
Assens;101 år;Ugift;2022K1;0
Assens;102 år;Fraskilt;2022K1;0
Assens;102 år;Gift/separeret;2022K1;0
Assens;102 år;Ugift;2022K1;0
Assens;103 år;Fraskilt;2022K1;0
Assens;103 år;Gift/separeret;2022K1;0
Assens;103 år;Ugift;2022K1;0
Assens;104 år;Fraskilt;2022K1;0
Assens;104 år;Gift/separeret;2022K1;0
Assens;104 år;Ugift;2022K1;0
Assens;105 år;Fraskilt;2022K1;0
Assens;105 år;Gift/separeret;2022K1;0
Assens;105 år;Ugift;2022K1;0
Assens;106 år;Fraskilt;2022K1;0
Assens;106 år;Gift/separeret;2022K1;0
Assens;106 år;Ugift;2022K1;0
Assens;107 år;Fraskilt;2022K1;0
Assens;107 år;Gift/separeret;2022K1;0
Assens;107 år;Ugift;2022K1;0
Assens;108 år;Fraskilt;2022K1;0
Assens;108 år;Gift/separeret;2022K1;0
Assens;108 år;Ugift;2022K1;0
Assens;109 år;Fraskilt;2022K1;0
Assens;109 år;Gift/separeret;2022K1;0
Assens;109 år;Ugift;2022K1;0
Assens;110 år;Fraskilt;2022K1;0
Assens;110 år;Gift/separeret;2022K1;0
Assens;110 år;Ugift;2022K1;0
Assens;111 år;Fraskilt;2022K1;0
Assens;111 år;Gift/separeret;2022K1;0
Assens;111 år;Ugift;2022K1;0
Assens;112 år;Fraskilt;2022K1;0
Assens;112 år;Gift/separeret;2022K1;0
Assens;112 år;Ugift;2022K1;0
Assens;113 år;Fraskilt;2022K1;0
Assens;113 år;Gift/separeret;2022K1;0
Assens;113 år;Ugift;2022K1;0
Assens;114 år;Fraskilt;2022K1;0
Assens;114 år;Gift/separeret;2022K1;0
Assens;114 år;Ugift;2022K1;0
Assens;115 år;Fraskilt;2022K1;0
Assens;115 år;Gift/separeret;2022K1;0
Assens;115 år;Ugift;2022K1;0
Assens;116 år;Fraskilt;2022K1;0
Assens;116 år;Gift/separeret;2022K1;0
Assens;116 år;Ugift;2022K1;0
Assens;117 år;Fraskilt;2022K1;0
Assens;117 år;Gift/separeret;2022K1;0
Assens;117 år;Ugift;2022K1;0
Assens;118 år;Fraskilt;2022K1;0
Assens;118 år;Gift/separeret;2022K1;0
Assens;118 år;Ugift;2022K1;0
Assens;119 år;Fraskilt;2022K1;0
Assens;119 år;Gift/separeret;2022K1;0
Assens;119 år;Ugift;2022K1;0
Assens;120 år;Fraskilt;2022K1;0
Assens;120 år;Gift/separeret;2022K1;0
Assens;120 år;Ugift;2022K1;0
Assens;121 år;Fraskilt;2022K1;0
Assens;121 år;Gift/separeret;2022K1;0
Assens;121 år;Ugift;2022K1;0
Assens;122 år;Fraskilt;2022K1;0
Assens;122 år;Gift/separeret;2022K1;0
Assens;122 år;Ugift;2022K1;0
Assens;123 år;Fraskilt;2022K1;0
Assens;123 år;Gift/separeret;2022K1;0
Assens;123 år;Ugift;2022K1;0
Assens;124 år;Fraskilt;2022K1;0
Assens;124 år;Gift/separeret;2022K1;0
Assens;124 år;Ugift;2022K1;0
Assens;125 år;Fraskilt;2022K1;0
Assens;125 år;Gift/separeret;2022K1;0
Assens;125 år;Ugift;2022K1;0
Faaborg-Midtfyn;I alt;Fraskilt;2022K1;5223
Faaborg-Midtfyn;I alt;Gift/separeret;2022K1;21201
Faaborg-Midtfyn;I alt;Ugift;2022K1;22298
Faaborg-Midtfyn;0 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;0 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;0 år;Ugift;2022K1;478
Faaborg-Midtfyn;1 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;1 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;1 år;Ugift;2022K1;456
Faaborg-Midtfyn;2 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;2 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;2 år;Ugift;2022K1;474
Faaborg-Midtfyn;3 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;3 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;3 år;Ugift;2022K1;525
Faaborg-Midtfyn;4 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;4 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;4 år;Ugift;2022K1;515
Faaborg-Midtfyn;5 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;5 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;5 år;Ugift;2022K1;506
Faaborg-Midtfyn;6 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;6 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;6 år;Ugift;2022K1;533
Faaborg-Midtfyn;7 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;7 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;7 år;Ugift;2022K1;553
Faaborg-Midtfyn;8 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;8 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;8 år;Ugift;2022K1;562
Faaborg-Midtfyn;9 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;9 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;9 år;Ugift;2022K1;530
Faaborg-Midtfyn;10 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;10 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;10 år;Ugift;2022K1;547
Faaborg-Midtfyn;11 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;11 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;11 år;Ugift;2022K1;658
Faaborg-Midtfyn;12 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;12 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;12 år;Ugift;2022K1;624
Faaborg-Midtfyn;13 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;13 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;13 år;Ugift;2022K1;681
Faaborg-Midtfyn;14 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;14 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;14 år;Ugift;2022K1;686
Faaborg-Midtfyn;15 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;15 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;15 år;Ugift;2022K1;680
Faaborg-Midtfyn;16 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;16 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;16 år;Ugift;2022K1;608
Faaborg-Midtfyn;17 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;17 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;17 år;Ugift;2022K1;679
Faaborg-Midtfyn;18 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;18 år;Gift/separeret;2022K1;1
Faaborg-Midtfyn;18 år;Ugift;2022K1;623
Faaborg-Midtfyn;19 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;19 år;Gift/separeret;2022K1;1
Faaborg-Midtfyn;19 år;Ugift;2022K1;522
Faaborg-Midtfyn;20 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;20 år;Gift/separeret;2022K1;0
Faaborg-Midtfyn;20 år;Ugift;2022K1;537
Faaborg-Midtfyn;21 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;21 år;Gift/separeret;2022K1;3
Faaborg-Midtfyn;21 år;Ugift;2022K1;399
Faaborg-Midtfyn;22 år;Fraskilt;2022K1;0
Faaborg-Midtfyn;22 år;Gift/separeret;2022K1;7
Faaborg-Midtfyn;22 år;Ugift;2022K1;302
Faaborg-Midtfyn;23 år;Fraskilt;2022K1;2
Faaborg-Midtfyn;23 år;Gift/separeret;2022K1;19
Faaborg-Midtfyn;23 år;Ugift;2022K1;301
Faaborg-Midtfyn;24 år;Fraskilt;2022K1;1
Faaborg-Midtfyn;24 år;Gift/separeret;2022K1;14
Faaborg-Midtfyn;24 år;Ugift;2022K1;296
Faaborg-Midtfyn;25 år;Fraskilt;2022K1;5
Faaborg-Midtfyn;25 år;Gift/separeret;2022K1;41
Faaborg-Midtfyn;25 år;Ugift;2022K1;336
Faaborg-Midtfyn;26 år;Fraskilt;2022K1;2
Faaborg-Midtfyn;26 år;Gift/separeret;2022K1;66
Faaborg-Midtfyn;26 år;Ugift;2022K1;357
Faaborg-Midtfyn;27 år;Fraskilt;2022K1;8
Faaborg-Midtfyn;27 år;Gift/separeret;2022K1;89
Faaborg-Midtfyn;27 år;Ugift;2022K1;348
Faaborg-Midtfyn;28 år;Fraskilt;2022K1;11
Faaborg-Midtfyn;28 år;Gift/separeret;2022K1;124
Faaborg-Midtfyn;28 år;Ugift;2022K1;377
Faaborg-Midtfyn;29 år;Fraskilt;2022K1;9
Faaborg-Midtfyn;29 år;Gift/separeret;2022K1;141
Faaborg-Midtfyn;29 år;Ugift;2022K1;371
Faaborg-Midtfyn;30 år;Fraskilt;2022K1;18
Faaborg-Midtfyn;30 år;Gift/separeret;2022K1;172
Faaborg-Midtfyn;30 år;Ugift;2022K1;335
Faaborg-Midtfyn;31 år;Fraskilt;2022K1;25
Faaborg-Midtfyn;31 år;Gift/separeret;2022K1;201
Faaborg-Midtfyn;31 år;Ugift;2022K1;348
Faaborg-Midtfyn;32 år;Fraskilt;2022K1;27
Faaborg-Midtfyn;32 år;Gift/separeret;2022K1;223
Faaborg-Midtfyn;32 år;Ugift;2022K1;311
Faaborg-Midtfyn;33 år;Fraskilt;2022K1;34
Faaborg-Midtfyn;33 år;Gift/separeret;2022K1;226
Faaborg-Midtfyn;33 år;Ugift;2022K1;262
Faaborg-Midtfyn;34 år;Fraskilt;2022K1;35
Faaborg-Midtfyn;34 år;Gift/separeret;2022K1;265
Faaborg-Midtfyn;34 år;Ugift;2022K1;270
Faaborg-Midtfyn;35 år;Fraskilt;2022K1;37
Faaborg-Midtfyn;35 år;Gift/separeret;2022K1;275
Faaborg-Midtfyn;35 år;Ugift;2022K1;227
Faaborg-Midtfyn;36 år;Fraskilt;2022K1;41
Faaborg-Midtfyn;36 år;Gift/separeret;2022K1;260
Faaborg-Midtfyn;36 år;Ugift;2022K1;242
Faaborg-Midtfyn;37 år;Fraskilt;2022K1;65
Faaborg-Midtfyn;37 år;Gift/separeret;2022K1;286
Faaborg-Midtfyn;37 år;Ugift;2022K1;214
Faaborg-Midtfyn;38 år;Fraskilt;2022K1;41
Faaborg-Midtfyn;38 år;Gift/separeret;2022K1;248
Faaborg-Midtfyn;38 år;Ugift;2022K1;205
Faaborg-Midtfyn;39 år;Fraskilt;2022K1;71
Faaborg-Midtfyn;39 år;Gift/separeret;2022K1;282
Faaborg-Midtfyn;39 år;Ugift;2022K1;202
Faaborg-Midtfyn;40 år;Fraskilt;2022K1;72
Faaborg-Midtfyn;40 år;Gift/separeret;2022K1;301
Faaborg-Midtfyn;40 år;Ugift;2022K1;171
Faaborg-Midtfyn;41 år;Fraskilt;2022K1;53
