OMRÅDE;CIVILSTAND;TID;INDHOLD
Fredericia;Gift/separeret;2010K4;20233
Fredericia;Gift/separeret;2011K1;20197
Fredericia;Gift/separeret;2011K2;20139
Fredericia;Gift/separeret;2011K3;20183
Fredericia;Gift/separeret;2011K4;20131
Fredericia;Gift/separeret;2012K1;20071
Fredericia;Gift/separeret;2012K2;19965
Fredericia;Gift/separeret;2012K3;20004
Fredericia;Gift/separeret;2012K4;20013
Fredericia;Gift/separeret;2013K1;20015
Fredericia;Gift/separeret;2013K2;19901
Fredericia;Gift/separeret;2013K3;19818
Fredericia;Gift/separeret;2013K4;19882
Fredericia;Gift/separeret;2014K1;19755
Fredericia;Gift/separeret;2014K2;19639
Fredericia;Gift/separeret;2014K3;19654
Fredericia;Gift/separeret;2014K4;19648
Fredericia;Gift/separeret;2015K1;19562
Fredericia;Gift/separeret;2015K2;19513
Fredericia;Gift/separeret;2015K3;19547
Fredericia;Gift/separeret;2015K4;19592
Fredericia;Gift/separeret;2016K1;19554
Fredericia;Gift/separeret;2016K2;19467
Fredericia;Gift/separeret;2016K3;19485
Fredericia;Gift/separeret;2016K4;19470
Fredericia;Gift/separeret;2017K1;19403
Fredericia;Gift/separeret;2017K2;19310
Fredericia;Gift/separeret;2017K3;19340
Fredericia;Gift/separeret;2017K4;19415
Fredericia;Gift/separeret;2018K1;19441
Fredericia;Gift/separeret;2018K2;19415
Fredericia;Gift/separeret;2018K3;19461
Fredericia;Gift/separeret;2018K4;19533
Fredericia;Gift/separeret;2019K1;19473
Fredericia;Gift/separeret;2019K2;19424
Fredericia;Gift/separeret;2019K3;19447
Fredericia;Gift/separeret;2019K4;19527
Fredericia;Gift/separeret;2020K1;19514
Fredericia;Gift/separeret;2020K2;19420
Fredericia;Gift/separeret;2020K3;19382
Fredericia;Gift/separeret;2020K4;19407
Fredericia;Gift/separeret;2021K1;19368
Fredericia;Gift/separeret;2021K2;19308
Fredericia;Gift/separeret;2021K3;19342
Fredericia;Gift/separeret;2021K4;19341
Fredericia;Gift/separeret;2022K1;19285
Haderslev;Fraskilt;2008K1;4079
Haderslev;Fraskilt;2008K2;4115
Haderslev;Fraskilt;2008K3;4172
Haderslev;Fraskilt;2008K4;4192
Haderslev;Fraskilt;2009K1;4243
Haderslev;Fraskilt;2009K2;4306
Haderslev;Fraskilt;2009K3;4326
Haderslev;Fraskilt;2009K4;4292
Haderslev;Fraskilt;2010K1;4325
Haderslev;Fraskilt;2010K2;4372
Haderslev;Fraskilt;2010K3;4400
Haderslev;Fraskilt;2010K4;4435
Haderslev;Fraskilt;2011K1;4473
Haderslev;Fraskilt;2011K2;4489
Haderslev;Fraskilt;2011K3;4489
Haderslev;Fraskilt;2011K4;4502
Haderslev;Fraskilt;2012K1;4540
Haderslev;Fraskilt;2012K2;4595
Haderslev;Fraskilt;2012K3;4613
Haderslev;Fraskilt;2012K4;4624
Haderslev;Fraskilt;2013K1;4658
Haderslev;Fraskilt;2013K2;4716
Haderslev;Fraskilt;2013K3;4748
Haderslev;Fraskilt;2013K4;4782
Haderslev;Fraskilt;2014K1;4864
Haderslev;Fraskilt;2014K2;4932
Haderslev;Fraskilt;2014K3;4964
Haderslev;Fraskilt;2014K4;5009
Haderslev;Fraskilt;2015K1;5043
Haderslev;Fraskilt;2015K2;5081
Haderslev;Fraskilt;2015K3;5128
Haderslev;Fraskilt;2015K4;5159
Haderslev;Fraskilt;2016K1;5219
Haderslev;Fraskilt;2016K2;5250
Haderslev;Fraskilt;2016K3;5282
Haderslev;Fraskilt;2016K4;5275
Haderslev;Fraskilt;2017K1;5327
Haderslev;Fraskilt;2017K2;5379
Haderslev;Fraskilt;2017K3;5377
Haderslev;Fraskilt;2017K4;5378
Haderslev;Fraskilt;2018K1;5404
Haderslev;Fraskilt;2018K2;5415
Haderslev;Fraskilt;2018K3;5441
Haderslev;Fraskilt;2018K4;5421
Haderslev;Fraskilt;2019K1;5478
Haderslev;Fraskilt;2019K2;5488
Haderslev;Fraskilt;2019K3;5452
Haderslev;Fraskilt;2019K4;5443
Haderslev;Fraskilt;2020K1;5462
Haderslev;Fraskilt;2020K2;5491
Haderslev;Fraskilt;2020K3;5535
Haderslev;Fraskilt;2020K4;5570
Haderslev;Fraskilt;2021K1;5575
Haderslev;Fraskilt;2021K2;5601
Haderslev;Fraskilt;2021K3;5609
Haderslev;Fraskilt;2021K4;5642
Haderslev;Fraskilt;2022K1;5687
Haderslev;Gift/separeret;2008K1;23800
Haderslev;Gift/separeret;2008K2;23710
Haderslev;Gift/separeret;2008K3;23714
Haderslev;Gift/separeret;2008K4;23789
Haderslev;Gift/separeret;2009K1;23704
Haderslev;Gift/separeret;2009K2;23572
Haderslev;Gift/separeret;2009K3;23502
Haderslev;Gift/separeret;2009K4;23628
Haderslev;Gift/separeret;2010K1;23591
Haderslev;Gift/separeret;2010K2;23505
Haderslev;Gift/separeret;2010K3;23460
Haderslev;Gift/separeret;2010K4;23404
Haderslev;Gift/separeret;2011K1;23341
Haderslev;Gift/separeret;2011K2;23264
Haderslev;Gift/separeret;2011K3;23246
Haderslev;Gift/separeret;2011K4;23274
Haderslev;Gift/separeret;2012K1;23245
Haderslev;Gift/separeret;2012K2;23158
Haderslev;Gift/separeret;2012K3;23177
Haderslev;Gift/separeret;2012K4;23185
Haderslev;Gift/separeret;2013K1;23152
Haderslev;Gift/separeret;2013K2;23048
Haderslev;Gift/separeret;2013K3;23005
Haderslev;Gift/separeret;2013K4;23088
Haderslev;Gift/separeret;2014K1;22924
Haderslev;Gift/separeret;2014K2;22829
Haderslev;Gift/separeret;2014K3;22791
Haderslev;Gift/separeret;2014K4;22695
Haderslev;Gift/separeret;2015K1;22678
Haderslev;Gift/separeret;2015K2;22612
Haderslev;Gift/separeret;2015K3;22597
Haderslev;Gift/separeret;2015K4;22665
Haderslev;Gift/separeret;2016K1;22587
Haderslev;Gift/separeret;2016K2;22479
Haderslev;Gift/separeret;2016K3;22497
Haderslev;Gift/separeret;2016K4;22541
Haderslev;Gift/separeret;2017K1;22461
Haderslev;Gift/separeret;2017K2;22343
Haderslev;Gift/separeret;2017K3;22370
Haderslev;Gift/separeret;2017K4;22390
Haderslev;Gift/separeret;2018K1;22353
Haderslev;Gift/separeret;2018K2;22246
Haderslev;Gift/separeret;2018K3;22250
Haderslev;Gift/separeret;2018K4;22296
Haderslev;Gift/separeret;2019K1;22241
Haderslev;Gift/separeret;2019K2;22103
Haderslev;Gift/separeret;2019K3;22140
Haderslev;Gift/separeret;2019K4;22116
Haderslev;Gift/separeret;2020K1;22074
Haderslev;Gift/separeret;2020K2;21968
Haderslev;Gift/separeret;2020K3;21835
Haderslev;Gift/separeret;2020K4;21837
Haderslev;Gift/separeret;2021K1;21838
Haderslev;Gift/separeret;2021K2;21736
Haderslev;Gift/separeret;2021K3;21716
Haderslev;Gift/separeret;2021K4;21734
Haderslev;Gift/separeret;2022K1;21609
Kolding;Fraskilt;2008K1;6392
Kolding;Fraskilt;2008K2;6442
Kolding;Fraskilt;2008K3;6470
Kolding;Fraskilt;2008K4;6482
Kolding;Fraskilt;2009K1;6512
Kolding;Fraskilt;2009K2;6554
Kolding;Fraskilt;2009K3;6590
Kolding;Fraskilt;2009K4;6586
Kolding;Fraskilt;2010K1;6660
Kolding;Fraskilt;2010K2;6707
Kolding;Fraskilt;2010K3;6758
Kolding;Fraskilt;2010K4;6747
Kolding;Fraskilt;2011K1;6803
Kolding;Fraskilt;2011K2;6892
Kolding;Fraskilt;2011K3;6908
Kolding;Fraskilt;2011K4;6925
Kolding;Fraskilt;2012K1;6946
Kolding;Fraskilt;2012K2;6978
Kolding;Fraskilt;2012K3;6992
Kolding;Fraskilt;2012K4;7013
Kolding;Fraskilt;2013K1;7087
Kolding;Fraskilt;2013K2;7137
Kolding;Fraskilt;2013K3;7225
Kolding;Fraskilt;2013K4;7247
Kolding;Fraskilt;2014K1;7378
Kolding;Fraskilt;2014K2;7496
Kolding;Fraskilt;2014K3;7601
Kolding;Fraskilt;2014K4;7691
Kolding;Fraskilt;2015K1;7753
Kolding;Fraskilt;2015K2;7805
Kolding;Fraskilt;2015K3;7867
Kolding;Fraskilt;2015K4;7916
Kolding;Fraskilt;2016K1;8005
Kolding;Fraskilt;2016K2;8063
Kolding;Fraskilt;2016K3;8169
Kolding;Fraskilt;2016K4;8217
Kolding;Fraskilt;2017K1;8275
Kolding;Fraskilt;2017K2;8338
Kolding;Fraskilt;2017K3;8338
Kolding;Fraskilt;2017K4;8348
Kolding;Fraskilt;2018K1;8393
Kolding;Fraskilt;2018K2;8488
Kolding;Fraskilt;2018K3;8514
Kolding;Fraskilt;2018K4;8526
Kolding;Fraskilt;2019K1;8595
Kolding;Fraskilt;2019K2;8598
Kolding;Fraskilt;2019K3;8606
Kolding;Fraskilt;2019K4;8590
Kolding;Fraskilt;2020K1;8601
Kolding;Fraskilt;2020K2;8653
Kolding;Fraskilt;2020K3;8695
Kolding;Fraskilt;2020K4;8696
Kolding;Fraskilt;2021K1;8736
Kolding;Fraskilt;2021K2;8804
Kolding;Fraskilt;2021K3;8830
Kolding;Fraskilt;2021K4;8862
Kolding;Fraskilt;2022K1;8924
Kolding;Gift/separeret;2008K1;35243
Kolding;Gift/separeret;2008K2;35236
Kolding;Gift/separeret;2008K3;35310
Kolding;Gift/separeret;2008K4;35545
Kolding;Gift/separeret;2009K1;35528
Kolding;Gift/separeret;2009K2;35441
Kolding;Gift/separeret;2009K3;35550
Kolding;Gift/separeret;2009K4;35794
Kolding;Gift/separeret;2010K1;35719
Kolding;Gift/separeret;2010K2;35621
Kolding;Gift/separeret;2010K3;35645
Kolding;Gift/separeret;2010K4;35796
Kolding;Gift/separeret;2011K1;35773
Kolding;Gift/separeret;2011K2;35588
Kolding;Gift/separeret;2011K3;35678
Kolding;Gift/separeret;2011K4;35775
Kolding;Gift/separeret;2012K1;35692
Kolding;Gift/separeret;2012K2;35601
Kolding;Gift/separeret;2012K3;35537
Kolding;Gift/separeret;2012K4;35683
Kolding;Gift/separeret;2013K1;35589
Kolding;Gift/separeret;2013K2;35409
Kolding;Gift/separeret;2013K3;35356
Kolding;Gift/separeret;2013K4;35475
Kolding;Gift/separeret;2014K1;35289
Kolding;Gift/separeret;2014K2;35176
Kolding;Gift/separeret;2014K3;35075
Kolding;Gift/separeret;2014K4;35195
Kolding;Gift/separeret;2015K1;35111
Kolding;Gift/separeret;2015K2;35019
Kolding;Gift/separeret;2015K3;35012
Kolding;Gift/separeret;2015K4;35082
Kolding;Gift/separeret;2016K1;35011
Kolding;Gift/separeret;2016K2;34924
Kolding;Gift/separeret;2016K3;34935
Kolding;Gift/separeret;2016K4;35115
Kolding;Gift/separeret;2017K1;34980
Kolding;Gift/separeret;2017K2;34914
Kolding;Gift/separeret;2017K3;34978
Kolding;Gift/separeret;2017K4;35144
Kolding;Gift/separeret;2018K1;35027
Kolding;Gift/separeret;2018K2;34907
Kolding;Gift/separeret;2018K3;34985
Kolding;Gift/separeret;2018K4;35059
Kolding;Gift/separeret;2019K1;35073
Kolding;Gift/separeret;2019K2;34985
Kolding;Gift/separeret;2019K3;35061
Kolding;Gift/separeret;2019K4;35246
Kolding;Gift/separeret;2020K1;35262
Kolding;Gift/separeret;2020K2;35110
Kolding;Gift/separeret;2020K3;34954
Kolding;Gift/separeret;2020K4;35061
Kolding;Gift/separeret;2021K1;35039
Kolding;Gift/separeret;2021K2;34841
Kolding;Gift/separeret;2021K3;34785
Kolding;Gift/separeret;2021K4;34895
Kolding;Gift/separeret;2022K1;34816
Sønderborg;Fraskilt;2008K1;5512
Sønderborg;Fraskilt;2008K2;5571
Sønderborg;Fraskilt;2008K3;5631
Sønderborg;Fraskilt;2008K4;5618
Sønderborg;Fraskilt;2009K1;5674
Sønderborg;Fraskilt;2009K2;5708
Sønderborg;Fraskilt;2009K3;5759
Sønderborg;Fraskilt;2009K4;5742
Sønderborg;Fraskilt;2010K1;5781
Sønderborg;Fraskilt;2010K2;5807
Sønderborg;Fraskilt;2010K3;5833
Sønderborg;Fraskilt;2010K4;5867
Sønderborg;Fraskilt;2011K1;5878
Sønderborg;Fraskilt;2011K2;5927
Sønderborg;Fraskilt;2011K3;5958
Sønderborg;Fraskilt;2011K4;5968
Sønderborg;Fraskilt;2012K1;6023
Sønderborg;Fraskilt;2012K2;6111
Sønderborg;Fraskilt;2012K3;6100
Sønderborg;Fraskilt;2012K4;6097
Sønderborg;Fraskilt;2013K1;6140
Sønderborg;Fraskilt;2013K2;6251
Sønderborg;Fraskilt;2013K3;6277
Sønderborg;Fraskilt;2013K4;6266
Sønderborg;Fraskilt;2014K1;6385
Sønderborg;Fraskilt;2014K2;6472
Sønderborg;Fraskilt;2014K3;6485
Sønderborg;Fraskilt;2014K4;6512
Sønderborg;Fraskilt;2015K1;6545
Sønderborg;Fraskilt;2015K2;6584
Sønderborg;Fraskilt;2015K3;6588
Sønderborg;Fraskilt;2015K4;6638
Sønderborg;Fraskilt;2016K1;6699
Sønderborg;Fraskilt;2016K2;6756
Sønderborg;Fraskilt;2016K3;6799
Sønderborg;Fraskilt;2016K4;6817
Sønderborg;Fraskilt;2017K1;6844
Sønderborg;Fraskilt;2017K2;6911
Sønderborg;Fraskilt;2017K3;6904
Sønderborg;Fraskilt;2017K4;6881
Sønderborg;Fraskilt;2018K1;6939
Sønderborg;Fraskilt;2018K2;6993
Sønderborg;Fraskilt;2018K3;7002
Sønderborg;Fraskilt;2018K4;6999
Sønderborg;Fraskilt;2019K1;7010
Sønderborg;Fraskilt;2019K2;7026
Sønderborg;Fraskilt;2019K3;7004
Sønderborg;Fraskilt;2019K4;6998
Sønderborg;Fraskilt;2020K1;7019
Sønderborg;Fraskilt;2020K2;7063
Sønderborg;Fraskilt;2020K3;7089
Sønderborg;Fraskilt;2020K4;7124
Sønderborg;Fraskilt;2021K1;7177
Sønderborg;Fraskilt;2021K2;7227
Sønderborg;Fraskilt;2021K3;7222
Sønderborg;Fraskilt;2021K4;7221
Sønderborg;Fraskilt;2022K1;7246
Sønderborg;Gift/separeret;2008K1;33307
Sønderborg;Gift/separeret;2008K2;33166
Sønderborg;Gift/separeret;2008K3;33190
Sønderborg;Gift/separeret;2008K4;33341
Sønderborg;Gift/separeret;2009K1;33190
Sønderborg;Gift/separeret;2009K2;33066
Sønderborg;Gift/separeret;2009K3;33044
Sønderborg;Gift/separeret;2009K4;33142
Sønderborg;Gift/separeret;2010K1;33016
Sønderborg;Gift/separeret;2010K2;32857
Sønderborg;Gift/separeret;2010K3;32809
Sønderborg;Gift/separeret;2010K4;32833
Sønderborg;Gift/separeret;2011K1;32786
Sønderborg;Gift/separeret;2011K2;32614
Sønderborg;Gift/separeret;2011K3;32581
Sønderborg;Gift/separeret;2011K4;32597
Sønderborg;Gift/separeret;2012K1;32475
Sønderborg;Gift/separeret;2012K2;32316
Sønderborg;Gift/separeret;2012K3;32301
Sønderborg;Gift/separeret;2012K4;32343
Sønderborg;Gift/separeret;2013K1;32266
Sønderborg;Gift/separeret;2013K2;32086
Sønderborg;Gift/separeret;2013K3;31986
Sønderborg;Gift/separeret;2013K4;32019
Sønderborg;Gift/separeret;2014K1;31779
Sønderborg;Gift/separeret;2014K2;31591
Sønderborg;Gift/separeret;2014K3;31562
Sønderborg;Gift/separeret;2014K4;31471
Sønderborg;Gift/separeret;2015K1;31401
Sønderborg;Gift/separeret;2015K2;31321
Sønderborg;Gift/separeret;2015K3;31317
Sønderborg;Gift/separeret;2015K4;31305
Sønderborg;Gift/separeret;2016K1;31195
Sønderborg;Gift/separeret;2016K2;31034
Sønderborg;Gift/separeret;2016K3;30935
Sønderborg;Gift/separeret;2016K4;30992
Sønderborg;Gift/separeret;2017K1;30899
Sønderborg;Gift/separeret;2017K2;30718
Sønderborg;Gift/separeret;2017K3;30765
Sønderborg;Gift/separeret;2017K4;30847
Sønderborg;Gift/separeret;2018K1;30757
Sønderborg;Gift/separeret;2018K2;30656
Sønderborg;Gift/separeret;2018K3;30675
Sønderborg;Gift/separeret;2018K4;30740
Sønderborg;Gift/separeret;2019K1;30680
Sønderborg;Gift/separeret;2019K2;30559
Sønderborg;Gift/separeret;2019K3;30517
Sønderborg;Gift/separeret;2019K4;30560
Sønderborg;Gift/separeret;2020K1;30473
Sønderborg;Gift/separeret;2020K2;30330
Sønderborg;Gift/separeret;2020K3;30186
Sønderborg;Gift/separeret;2020K4;30150
Sønderborg;Gift/separeret;2021K1;30072
Sønderborg;Gift/separeret;2021K2;29946
Sønderborg;Gift/separeret;2021K3;29907
Sønderborg;Gift/separeret;2021K4;29934
Sønderborg;Gift/separeret;2022K1;29846
Tønder;Fraskilt;2008K1;2611
Tønder;Fraskilt;2008K2;2664
Tønder;Fraskilt;2008K3;2683
Tønder;Fraskilt;2008K4;2686
Tønder;Fraskilt;2009K1;2704
Tønder;Fraskilt;2009K2;2751
Tønder;Fraskilt;2009K3;2776
Tønder;Fraskilt;2009K4;2781
Tønder;Fraskilt;2010K1;2796
Tønder;Fraskilt;2010K2;2810
Tønder;Fraskilt;2010K3;2829
Tønder;Fraskilt;2010K4;2839
Tønder;Fraskilt;2011K1;2857
Tønder;Fraskilt;2011K2;2900
Tønder;Fraskilt;2011K3;2889
Tønder;Fraskilt;2011K4;2883
Tønder;Fraskilt;2012K1;2909
Tønder;Fraskilt;2012K2;2949
Tønder;Fraskilt;2012K3;2984
Tønder;Fraskilt;2012K4;2999
Tønder;Fraskilt;2013K1;2992
Tønder;Fraskilt;2013K2;3010
Tønder;Fraskilt;2013K3;3029
Tønder;Fraskilt;2013K4;3002
Tønder;Fraskilt;2014K1;3080
Tønder;Fraskilt;2014K2;3108
Tønder;Fraskilt;2014K3;3145
Tønder;Fraskilt;2014K4;3158
Tønder;Fraskilt;2015K1;3167
Tønder;Fraskilt;2015K2;3177
Tønder;Fraskilt;2015K3;3213
Tønder;Fraskilt;2015K4;3250
Tønder;Fraskilt;2016K1;3263
Tønder;Fraskilt;2016K2;3287
Tønder;Fraskilt;2016K3;3322
Tønder;Fraskilt;2016K4;3337
Tønder;Fraskilt;2017K1;3368
Tønder;Fraskilt;2017K2;3412
Tønder;Fraskilt;2017K3;3408
Tønder;Fraskilt;2017K4;3417
Tønder;Fraskilt;2018K1;3439
Tønder;Fraskilt;2018K2;3472
Tønder;Fraskilt;2018K3;3479
